ROW_NUM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO
667,경기도,안성시,당왕동,소,1
668,경기도,용인시 처인구,남동,소,1
669,전라남도,순천시,황전면,꿀벌,2
670,전라북도,정읍시,하북동,닭,1
671,강원도,삼척시,건지동,소,1
672,충청북도,청주시 흥덕구,내곡동,소,2
673,충청북도,청주시 흥덕구,휴암동,소,1
674,전라남도,여수시,선원동,소,1
675,전라남도,여수시,월하동,소,1
676,경기도,파주시,법원읍,산양,1
677,경상남도,창녕군,이방면,염소,3
678,충청남도,서산시,운산면,칠면조,1
679,충청남도,공주시,사곡면,개,1
680,경상북도,경주시,강동면,관상조,2
681,경상남도,진주시,이현동,소,1
682,대구광역시,동구,방촌동,기러기,1
683,전라북도,익산시,웅포면,사슴,1
684,강원도,횡성군,공근면,관상조,1
685,충청북도,청주시 흥덕구,강서동,돼지,1
686,충청남도,아산시,음봉면,말,1
687,경상남도,사천시,이홀동,꿀벌,1
688,충청남도,아산시,선장면,사슴,1
689,강원도,속초시,장사동,오리,1
690,경상남도,함안군,칠원면,거위,1
691,대전광역시,유성구,학하동,닭,1
692,전라북도,임실군,관촌면,돼지,1
693,충청북도,제천시,천남동,닭,2
694,경상북도,상주시,화산동,염소,2
695,충청북도,영동군,양강면,사슴,1
696,충청북도,충주시,수안보면,관상조,1
697,충청북도,영동군,양강면,돼지,2
698,경상북도,영주시,상망동,사슴,3
699,전라남도,화순군,청풍면,돼지,1
700,경기도,오산시,세교동,개,1
701,경상북도,경산시,용성면,기러기,1
702,전라남도,나주시,다시면,사슴,2
703,전라남도,신안군,증도면,닭,1
704,경상남도,고성군,상리면,오리,2
705,경상남도,사천시,백천동,닭,4
706,전라북도,남원시,갈치동,닭,1
707,전라남도,순천시,해룡면,칠면조,1
708,경상남도,거창군,거창읍,거위,1
709,경기도,이천시,설성면,관상조,1
710,충청북도,괴산군,사리면,토끼,1
711,충청남도,논산시,양촌면,거위,1
712,충청남도,당진시,행정동,염소,3
713,강원도,원주시,판부면,염소,1
714,경상북도,구미시,도량동,닭,1
715,전라북도,정읍시,덕천면,오리,1
716,울산광역시,남구,고사동,닭,1
717,경기도,평택시,장당동,염소,1
718,전라남도,곡성군,겸면,기러기,1
719,전라남도,고흥군,두원면,돼지,2
720,충청남도,보령시,신흑동,염소,1
721,경상북도,봉화군,봉화읍,거위,1
722,충청남도,서산시,운산면,기러기,2
723,경상남도,진주시,진성면,관상조,1
724,충청남도,당진시,원당동,염소,4
725,충청북도,충주시,가금면,오리,2
726,강원도,횡성군,갑천면,꿩,1
727,전라북도,임실군,강진면,칠면조,1
728,충청북도,영동군,매곡면,칠면조,1
729,충청남도,보령시,성주면,산양,1
730,경상북도,영주시,단산면,오리,2
731,충청남도,태안군,남면,당나귀,1
732,충청남도,예산군,오가면,말,1
733,경상남도,고성군,영오면,꿀벌,2
734,강원도,춘천시,신북읍,사슴,3
735,충청남도,보령시,내항동,닭,4
736,전라북도,임실군,임실읍,염소,2
737,경기도,과천시,과천동,닭,3
738,경기도,과천시,과천동,오리,1
739,경상북도,영주시,문정동,사슴,1
740,제주특별자치도,제주시,도련일동,꿀벌,4
741,경기도,오산시,지곶동,사슴,1
742,경상북도,영주시,창진동,염소,4
743,제주특별자치도,서귀포시,상예동,꿀벌,2
744,충청북도,청주시 상당구,미원면,오리,1
745,경상남도,산청군,생초면,토끼,1
746,충청남도,금산군,군북면,꿩,1
747,경기도,성남시 분당구,대장동,닭,2
748,인천광역시,중구,무의동,돼지,1
749,경기도,안성시,보개면,염소,4
750,강원도,삼척시,미로면,돼지,1
751,경기도,용인시 처인구,백암면,사슴,2
752,경상남도,김해시,전하동,오리,1
753,경상남도,함양군,함양읍,오리,2
754,충청남도,금산군,복수면,돼지,2
755,전라북도,무주군,무풍면,꿀벌,2
756,전라북도,무주군,안성면,거위,1
757,전라북도,남원시,고죽동,염소,1
758,전라남도,담양군,무정면,사슴,3
759,강원도,영월군,북면,오리,1
760,전라북도,완주군,삼례읍,돼지,1
761,경상남도,의령군,화정면,꿩,1
762,경상북도,영덕군,지품면,칠면조,1
763,경기도,김포시,양촌읍,염소,1
764,충청북도,충주시,대소원면,칠면조,1
765,경상북도,영주시,조와동,돼지,1
766,전라북도,완주군,상관면,칠면조,1
767,경상남도,의령군,지정면,사슴,1
768,경상북도,성주군,금수면,돼지,3
769,울산광역시,울주군,삼동면,꿩,1
770,강원도,원주시,문막읍,사슴,1
771,경상북도,안동시,풍천면,칠면조,1
772,경상북도,예천군,풍양면,거위,1
773,전라남도,담양군,대덕면,돼지,1
774,경기도,안산시 단원구,대부동동,닭,1
775,대전광역시,유성구,송강동,닭,2
776,대전광역시,유성구,송정동,사슴,1
777,경기도,김포시,양촌읍,기러기,1
778,전라북도,순창군,풍산면,돼지,2
779,전라북도,진안군,부귀면,말,1
780,경기도,안산시 상록구,수암동,사슴,1
781,경상북도,포항시 남구,구룡포읍,거위,1
782,강원도,영월군,주천면,돼지,1
783,경상남도,고성군,상리면,토끼,1
784,경상북도,안동시,서후면,꿀벌,1
785,전라북도,익산시,금마면,칠면조,1
786,전라남도,담양군,담양읍,꿀벌,1
787,강원도,양양군,현북면,염소,2
788,전라남도,영광군,군남면,기러기,1
789,울산광역시,울주군,온양읍,거위,1
790,경상북도,고령군,우곡면,꿩,1
791,경상남도,양산시,덕계동,염소,1
792,전라북도,장수군,산서면,돼지,2
793,충청북도,단양군,단양읍,칠면조,1
794,경상북도,봉화군,재산면,관상조,1
795,경상남도,김해시,진례면,돼지,3
796,충청남도,서산시,양대동,염소,1
797,경기도,연천군,중면,꿀벌,1
798,대구광역시,동구,둔산동,돼지,1
799,충청남도,당진시,석문면,사슴,2
800,세종특별자치시,,소정면,관상조,1
801,충청남도,공주시,유구읍,꿀벌,1
802,강원도,태백시,하사미동,거위,1
803,경상남도,창녕군,남지읍,사슴,1
804,경상남도,하동군,양보면,돼지,1
805,전라남도,강진군,마량면,사슴,1
806,경상북도,경산시,대정동,염소,1
807,충청남도,논산시,등화동,닭,1
808,충청남도,논산시,연산면,염소,1
809,울산광역시,남구,옥동,돼지,1
810,충청북도,제천시,금성면,관상조,2
811,경상북도,김천시,봉산면,칠면조,1
812,전라남도,여수시,화정면,사슴,1
813,강원도,강릉시,초당동,닭,1
814,경상남도,양산시,하북면,꿀벌,1
815,경상남도,창원시 마산합포구,구산면,기러기,1
816,경기도,평택시,진위면,사슴,1
817,전라남도,나주시,남평읍,사슴,1
818,경상북도,영주시,하망동,관상조,1
819,충청남도,아산시,둔포면,관상조,1
820,전라남도,영광군,대마면,사슴,1
821,경기도,화성시,우정읍,말,1
822,경기도,화성시,매송면,오리,1
823,전라남도,영광군,대마면,오리,1
824,경상남도,거제시,사등면,오리,1
825,경기도,포천시,동교동,오리,1
826,인천광역시,강화군,강화읍,돼지,1
827,광주광역시,광산구,오운동,닭,1
828,광주광역시,서구,벽진동,닭,1
829,강원도,횡성군,서원면,관상조,1
830,강원도,횡성군,갑천면,거위,1
831,충청남도,공주시,계룡면,오리,1
832,경상북도,성주군,초전면,사슴,1
833,경기도,포천시,영중면,사슴,1
834,경상북도,안동시,길안면,오리,2
835,충청남도,서산시,오남동,오리,1
836,전라북도,완주군,이서면,사슴,1
837,강원도,평창군,진부면,관상조,1
838,인천광역시,옹진군,영흥면,소,1
839,경기도,부천시,옥길동,염소,1
840,전라북도,진안군,동향면,거위,1
841,충청남도,보령시,웅천읍,사슴,2
842,전라남도,신안군,자은면,염소,1
843,경상남도,함양군,서상면,사슴,1
844,충청북도,단양군,가곡면,토끼,2
845,경상남도,거제시,문동동,닭,1
846,경기도,고양시 덕양구,주교동,소,1
847,경기도,양평군,개군면,관상조,1
848,광주광역시,광산구,동산동,닭,1
849,경기도,양평군,단월면,돼지,1
850,울산광역시,북구,달천동,닭,1
851,전라북도,전주시 덕진구,진북동,닭,1
852,충청남도,공주시,탄천면,오리,1
853,충청남도,서산시,부석면,꿩,1
854,충청북도,영동군,용산면,돼지,1
855,충청남도,서산시,예천동,염소,1
856,전라북도,부안군,상서면,사슴,1
857,전라북도,남원시,인월면,사슴,1
858,전라북도,전주시 덕진구,전미동1가,칠면조,1
859,경상남도,밀양시,무안면,관상조,1
860,대구광역시,동구,내동,거위,1
861,충청북도,청주시 흥덕구,가경동,소,1
862,전라북도,전주시 완산구,색장동,소,1
863,충청남도,예산군,신암면,칠면조,1
864,충청북도,청주시 흥덕구,현암동,소,1
865,대전광역시,동구,상소동,소,1
866,경상남도,함양군,함양읍,소,134
867,전라북도,남원시,수지면,소,65
868,전라남도,곡성군,오산면,소,30
869,전라북도,장수군,계남면,소,157
870,전라북도,김제시,월봉동,소,15
871,충청북도,충주시,노은면,소,21
872,경기도,화성시,양감면,소,121
873,충청북도,충주시,풍동,소,5
874,경기도,여주시,대신면,소,91
875,경상남도,하동군,청암면,닭,29
876,강원도,화천군,간동면,닭,50
877,전라남도,곡성군,옥과면,염소,10
878,충청북도,충주시,소태면,닭,27
879,충청남도,아산시,영인면,닭,33
880,경상남도,남해군,남해읍,거위,1
881,충청남도,논산시,부적면,닭,13
882,충청북도,청주시 흥덕구,봉명동,닭,1
883,전라북도,진안군,부귀면,닭,127
884,경상북도,군위군,우보면,돼지,3
885,경상북도,경주시,북군동,관상조,1
886,강원도,홍천군,서석면,소,141
887,강원도,홍천군,내촌면,소,72
888,전라남도,화순군,화순읍,소,32
889,경상북도,구미시,해평면,소,264
890,전라남도,담양군,남면,소,28
891,경상남도,합천군,봉산면,소,93
892,충청남도,금산군,부리면,소,40
893,충청북도,음성군,음성읍,소,55
894,경상남도,함안군,가야읍,사슴,2
895,강원도,삼척시,도경동,닭,5
896,경기도,포천시,영중면,산양,1
897,전라북도,익산시,왕궁면,돼지,117
898,충청남도,예산군,예산읍,염소,10
899,경상북도,경주시,안강읍,소,523
900,충청남도,서천군,기산면,닭,21
901,충청북도,음성군,소이면,닭,35
902,충청남도,공주시,사곡면,소,124
903,충청북도,청주시 흥덕구,오송읍,소,85
904,광주광역시,광산구,삼거동,소,6
905,대전광역시,유성구,외삼동,소,1
906,경기도,오산시,서랑동,소,3
907,경기도,양주시,은현면,소,77
908,인천광역시,강화군,하점면,소,38
909,대전광역시,서구,봉곡동,소,19
910,충청남도,부여군,석성면,소,49
911,경기도,포천시,어룡동,소,6
912,광주광역시,광산구,신룡동,소,11
913,경기도,시흥시,광석동,소,3
914,경기도,평택시,도일동,소,8
915,광주광역시,광산구,신동,소,3
916,울산광역시,북구,매곡동,소,6
917,울산광역시,북구,시례동,소,12
918,경기도,시흥시,방산동,소,12
919,경기도,시흥시,미산동,소,13
920,경기도,오산시,청호동,소,1
921,강원도,춘천시,동내면,소,43
922,강원도,강릉시,강동면,소,46
923,강원도,춘천시,남산면,소,51
924,경기도,연천군,연천읍,소,56
925,강원도,홍천군,남면,소,128
926,충청북도,영동군,추풍령면,소,13
927,경기도,수원시 권선구,당수동,소,5
928,강원도,태백시,장성동,소,1
929,경기도,연천군,장남면,소,5
930,강원도,강릉시,대전동,소,3
931,충청북도,청주시 흥덕구,지동동,소,8
932,강원도,춘천시,동산면,소,94
933,충청북도,청주시 흥덕구,신전동,소,5
934,강원도,영월군,중동면,소,23
935,충청남도,금산군,진산면,소,26
936,충청북도,진천군,덕산면,소,30
937,전라북도,익산시,삼기면,소,26
938,경상북도,경주시,천군동,소,11
939,충청북도,제천시,장락동,소,5
940,강원도,인제군,기린면,소,39
941,충청남도,보령시,미산면,소,41
942,경상북도,안동시,서후면,소,156
943,충청남도,아산시,방축동,소,2
944,충청남도,부여군,장암면,소,83
945,전라북도,정읍시,하모동,소,2
946,충청북도,단양군,영춘면,소,69
947,전라북도,전주시 덕진구,성덕동,소,1
948,충청남도,논산시,지산동,소,2
949,충청북도,괴산군,불정면,소,30
950,충청북도,괴산군,청천면,소,37
951,전라남도,무안군,운남면,소,54
952,충청남도,당진시,석문면,소,60
953,충청남도,당진시,사기소동,소,9
954,충청남도,서산시,수석동,소,5
955,경상북도,포항시 북구,장성동,소,1
956,전라남도,완도군,청산면,소,40
957,전라북도,익산시,영등동,소,1
958,경상북도,경주시,남산동,소,19
959,전라남도,화순군,능주면,소,14
960,전라남도,광양시,옥룡면,소,74
961,충청남도,보령시,남곡동,소,2
962,전라남도,광양시,다압면,소,19
963,전라남도,영광군,낙월면,소,5
964,전라남도,담양군,용면,소,56
965,경상북도,경주시,효현동,소,10
966,충청남도,부여군,양화면,소,18
967,전라남도,완도군,소안면,소,3
968,경상북도,경주시,보문동,소,21
969,충청남도,부여군,내산면,소,32
970,전라남도,완도군,보길면,소,3
971,전라남도,고흥군,포두면,소,253
972,전라북도,완주군,운주면,소,7
973,전라북도,임실군,관촌면,소,103
974,전라남도,나주시,용산동,소,4
975,경상북도,경주시,서면,소,200
976,전라남도,장흥군,안양면,소,117
977,경상북도,김천시,지좌동,소,3
978,전라남도,나주시,부덕동,소,3
979,전라남도,강진군,강진읍,소,127
980,전라남도,여수시,오천동,소,1
981,전라북도,고창군,고수면,소,44
982,경상북도,안동시,남후면,소,70
983,경상북도,영천시,범어동,소,8
984,경상북도,영천시,대전동,소,6
985,경상북도,영천시,매산동,소,2
986,경상북도,영천시,조교동,소,3
987,경상북도,구미시,무을면,소,114
988,경상북도,고령군,다산면,소,45
